,Day,Time,Temperature,Wind Speed,Dew Point,Precipitation
4035,2019-09-08,3:53 PM,61,13,54,0.0
4036,2019-09-08,4:53 PM,61,13,54,0.0
4037,2019-09-08,5:53 PM,60,10,53,0.0
4038,2019-09-08,6:53 PM,60,10,53,0.0
4039,2019-09-08,7:53 PM,59,13,53,0.0
4040,2019-09-08,8:35 PM,59,10,53,0.0
4041,2019-09-08,8:53 PM,59,13,53,0.0
4042,2019-09-08,9:10 PM,59,15,53,0.0
4043,2019-09-08,9:53 PM,59,10,53,0.0
4044,2019-09-08,10:33 PM,59,12,53,0.0
4045,2019-09-08,10:53 PM,59,9,53,0.0
4046,2019-09-09,11:53 PM,59,10,53,0.0
4047,2019-09-09,12:17 AM,59,10,53,0.0
4048,2019-09-09,12:53 AM,59,12,54,0.0
4049,2019-09-09,1:07 AM,59,14,54,0.0
4050,2019-09-09,1:53 AM,59,10,53,0.0
4051,2019-09-09,2:53 AM,59,15,54,0.0
4052,2019-09-09,3:53 AM,59,13,54,0.0
4053,2019-09-09,4:53 AM,59,13,54,0.0
4054,2019-09-09,5:53 AM,59,12,54,0.0
4055,2019-09-09,6:53 AM,59,14,55,0.0
4056,2019-09-09,7:53 AM,59,16,55,0.0
4057,2019-09-09,8:09 AM,60,15,54,0.0
4058,2019-09-09,8:53 AM,60,18,54,0.0
4059,2019-09-09,9:53 AM,60,16,54,0.0
4060,2019-09-09,10:31 AM,60,18,55,0.0
4061,2019-09-09,10:33 AM,60,16,56,0.0
4062,2019-09-09,10:37 AM,59,15,56,0.0
4063,2019-09-09,10:43 AM,59,17,56,0.0
4064,2019-09-09,10:51 AM,59,18,57,0.0
4065,2019-09-09,10:53 AM,59,17,57,0.0
4066,2019-09-09,10:57 AM,59,15,57,0.0
4067,2019-09-09,11:09 AM,59,15,57,0.0
4068,2019-09-09,11:31 AM,59,17,57,0.0
4069,2019-09-09,11:39 AM,59,13,57,0.0
4070,2019-09-09,11:53 AM,59,16,57,0.0
4071,2019-09-09,12:13 PM,60,18,57,0.0
4072,2019-09-09,12:53 PM,60,14,58,0.0
4073,2019-09-09,1:29 PM,61,15,58,0.0
4074,2019-09-09,1:45 PM,61,13,58,0.0
4075,2019-09-09,1:53 PM,62,14,58,0.0
4076,2019-09-09,2:37 PM,62,18,59,0.0
4077,2019-09-09,2:53 PM,62,18,59,0.0
4078,2019-09-09,3:15 PM,62,8,59,0.0
4079,2019-09-09,3:53 PM,62,14,59,0.0
4080,2019-09-09,4:10 PM,62,12,60,0.0
4081,2019-09-09,4:20 PM,62,10,60,0.0
4082,2019-09-09,4:26 PM,62,15,60,0.0
4083,2019-09-09,4:35 PM,62,16,60,0.1
4084,2019-09-09,4:39 PM,62,16,61,0.1
4085,2019-09-09,4:53 PM,63,14,61,0.1
4086,2019-09-09,5:44 PM,63,13,61,0.0
4087,2019-09-09,5:53 PM,63,10,62,0.0
4088,2019-09-09,6:20 PM,64,12,62,0.0
4089,2019-09-09,6:53 PM,64,12,63,0.0
4090,2019-09-09,7:17 PM,65,10,63,0.0
4091,2019-09-09,7:53 PM,66,10,64,0.0
4092,2019-09-09,8:43 PM,67,12,64,0.0
4093,2019-09-09,8:53 PM,67,9,65,0.0
4094,2019-09-09,9:39 PM,68,9,65,0.0
4095,2019-09-09,9:53 PM,68,8,66,0.0
4096,2019-09-09,10:11 PM,68,3,66,0.0
4097,2019-09-09,10:53 PM,69,7,66,0.0
4098,2019-09-10,11:53 PM,70,6,66,0.0
4099,2019-09-10,12:53 AM,70,8,66,0.0
4100,2019-09-10,1:53 AM,71,8,67,0.0
4101,2019-09-10,2:53 AM,71,9,67,0.0
4102,2019-09-10,3:53 AM,71,10,66,0.0
4103,2019-09-10,4:53 AM,70,10,66,0.0
4104,2019-09-10,5:50 AM,70,7,66,0.0
4105,2019-09-10,5:53 AM,69,7,66,0.0
4106,2019-09-10,6:34 AM,69,8,66,0.0
4107,2019-09-10,6:53 AM,69,8,66,0.0
4108,2019-09-10,7:53 AM,69,6,66,0.0
4109,2019-09-10,8:35 AM,70,8,65,0.0
4110,2019-09-10,8:53 AM,70,8,65,0.0
4111,2019-09-10,9:53 AM,70,10,65,0.0
4112,2019-09-10,10:12 AM,72,10,64,0.0
4113,2019-09-10,10:31 AM,72,10,64,0.0
4114,2019-09-10,10:53 AM,74,12,63,0.0
4115,2019-09-10,11:53 AM,75,12,63,0.0
4116,2019-09-10,12:53 PM,78,14,63,0.0
4117,2019-09-10,1:53 PM,78,12,62,0.0
4118,2019-09-10,2:53 PM,79,13,62,0.0
4119,2019-09-10,3:53 PM,79,8,62,0.0
4120,2019-09-10,4:53 PM,78,7,61,0.0
4121,2019-09-10,5:53 PM,76,3,61,0.0
4122,2019-09-10,6:53 PM,74,3,61,0.0
4123,2019-09-10,7:53 PM,71,3,62,0.0
4124,2019-09-10,8:53 PM,69,3,63,0.0
4125,2019-09-10,9:53 PM,67,0,63,0.0
4126,2019-09-10,10:53 PM,66,6,61,0.0
4127,2019-09-11,11:53 PM,67,8,60,0.0
4128,2019-09-11,12:53 AM,66,8,60,0.0
4129,2019-09-11,1:24 AM,65,12,60,0.0
4130,2019-09-11,1:53 AM,65,10,60,0.0
4131,2019-09-11,1:59 AM,65,12,59,0.0
4132,2019-09-11,2:22 AM,65,10,60,0.0
4133,2019-09-11,2:36 AM,64,18,60,0.0
4134,2019-09-11,2:49 AM,63,14,59,0.0
4135,2019-09-11,2:53 AM,63,14,60,0.0
4136,2019-09-11,3:53 AM,62,5,60,0.7
4137,2019-09-11,4:01 AM,61,8,60,0.0
4138,2019-09-11,4:53 AM,62,16,60,0.3
4139,2019-09-11,5:43 AM,62,14,60,0.1
4140,2019-09-11,5:53 AM,62,13,60,0.1
4141,2019-09-11,5:57 AM,62,15,60,0.0
4142,2019-09-11,6:53 AM,64,9,62,0.0
4143,2019-09-11,7:14 AM,65,9,62,0.0
4144,2019-09-11,7:25 AM,65,10,62,0.0
4145,2019-09-11,7:53 AM,65,9,62,0.0
4146,2019-09-11,8:53 AM,65,6,63,0.0
4147,2019-09-11,9:12 AM,65,6,63,0.0
4148,2019-09-11,9:20 AM,65,5,63,0.1
4149,2019-09-11,9:24 AM,65,7,63,0.1
4150,2019-09-11,9:32 AM,65,8,63,0.1
4151,2019-09-11,9:38 AM,65,9,63,0.1
4152,2019-09-11,9:53 AM,64,10,62,0.1
4153,2019-09-11,10:10 AM,64,10,61,0.0
4154,2019-09-11,10:19 AM,64,10,61,0.0
4155,2019-09-11,10:26 AM,64,12,61,0.0
4156,2019-09-11,10:53 AM,64,12,61,0.0
4157,2019-09-11,11:10 AM,63,13,61,0.0
4158,2019-09-11,11:43 AM,64,14,61,0.0
4159,2019-09-11,11:53 AM,64,12,62,0.0
4160,2019-09-11,12:53 PM,65,9,62,0.0
4161,2019-09-11,1:03 PM,66,10,62,0.0
4162,2019-09-11,1:53 PM,66,9,62,0.0
4163,2019-09-11,2:53 PM,65,10,61,0.0
4164,2019-09-11,3:53 PM,64,10,61,0.0
4165,2019-09-11,4:18 PM,64,12,60,0.0
4166,2019-09-11,4:53 PM,64,13,60,0.0
4167,2019-09-11,5:24 PM,64,14,59,0.0
4168,2019-09-11,5:53 PM,63,10,59,0.0
4169,2019-09-11,6:53 PM,63,14,59,0.0
4170,2019-09-11,7:15 PM,61,15,58,0.0
4171,2019-09-11,7:20 PM,61,12,58,0.0
4172,2019-09-11,7:53 PM,60,12,57,0.0
4173,2019-09-11,8:38 PM,60,14,56,0.0
4174,2019-09-11,8:53 PM,60,14,56,0.0
4175,2019-09-11,9:53 PM,59,14,56,0.0
4176,2019-09-11,10:53 PM,59,13,55,0.0
4177,2019-09-12,11:53 PM,58,16,55,0.0
4178,2019-09-12,12:53 AM,58,15,55,0.0
4179,2019-09-12,1:44 AM,59,16,55,0.0
4180,2019-09-12,1:53 AM,59,18,55,0.0
4181,2019-09-12,2:37 AM,58,15,56,0.0
4182,2019-09-12,2:53 AM,58,10,56,0.1
4183,2019-09-12,3:23 AM,58,10,56,0.1
4184,2019-09-12,3:44 AM,58,16,56,0.2
4185,2019-09-12,3:53 AM,58,17,56,0.2
4186,2019-09-12,4:53 AM,58,14,56,0.1
4187,2019-09-12,5:09 AM,58,16,56,0.0
4188,2019-09-12,5:30 AM,59,15,56,0.0
4189,2019-09-12,5:45 AM,59,17,56,0.0
4190,2019-09-12,5:53 AM,59,16,56,0.0
4191,2019-09-12,6:01 AM,59,16,56,0.0
4192,2019-09-12,6:13 AM,59,20,56,0.0
4193,2019-09-12,6:27 AM,59,8,57,0.1
4194,2019-09-12,6:31 AM,59,8,57,0.1
4195,2019-09-12,6:39 AM,58,8,57,0.4
4196,2019-09-12,6:43 AM,58,7,57,0.4
4197,2019-09-12,6:47 AM,57,10,57,0.4
4198,2019-09-12,6:53 AM,58,13,56,0.5
4199,2019-09-12,7:00 AM,58,14,56,0.0
4200,2019-09-12,7:10 AM,59,16,57,0.0
4201,2019-09-12,7:41 AM,59,20,57,0.1
4202,2019-09-12,7:53 AM,59,30,57,0.2
4203,2019-09-12,8:22 AM,59,28,56,0.0
4204,2019-09-12,8:53 AM,59,24,56,0.0
4205,2019-09-12,9:24 AM,60,22,57,0.0
4206,2019-09-12,9:53 AM,62,16,58,0.0
4207,2019-09-12,10:53 AM,63,15,58,0.0
4208,2019-09-12,11:31 AM,62,20,58,0.0
4209,2019-09-12,11:53 AM,62,17,59,0.0
4210,2019-09-12,12:53 PM,62,16,60,0.0
4211,2019-09-12,1:53 PM,63,20,61,0.0
4212,2019-09-12,2:53 PM,64,18,62,0.0
4213,2019-09-12,3:27 PM,64,16,62,0.0
4214,2019-09-12,3:53 PM,65,18,62,0.0
4215,2019-09-12,4:30 PM,65,16,62,0.0
4216,2019-09-12,4:53 PM,65,10,63,0.0
4217,2019-09-12,5:22 PM,66,9,64,0.0
4218,2019-09-12,5:49 PM,66,12,64,0.0
4219,2019-09-12,5:53 PM,66,13,64,0.0
4220,2019-09-12,6:53 PM,67,5,64,0.0
4221,2019-09-12,7:41 PM,66,7,64,0.0
4222,2019-09-12,7:53 PM,66,7,64,0.0
4223,2019-09-12,8:53 PM,66,9,64,0.0
4224,2019-09-12,9:53 PM,66,6,64,0.0
4225,2019-09-12,10:53 PM,66,8,62,0.0
4226,2019-09-13,11:53 PM,64,7,60,0.0
4227,2019-09-13,12:53 AM,63,13,58,0.0
4228,2019-09-13,1:53 AM,62,16,57,0.0
4229,2019-09-13,2:06 AM,62,12,57,0.0
4230,2019-09-13,2:53 AM,61,15,57,0.0
4231,2019-09-13,3:53 AM,59,10,55,0.0
4232,2019-09-13,4:53 AM,58,9,54,0.0
4233,2019-09-13,5:53 AM,57,16,52,0.0
4234,2019-09-13,6:39 AM,56,12,52,0.0
4235,2019-09-13,6:51 AM,55,16,52,0.0
4236,2019-09-13,6:53 AM,56,13,51,0.0
4237,2019-09-13,7:53 AM,57,17,49,0.0
4238,2019-09-13,8:14 AM,58,20,49,0.0
4239,2019-09-13,8:32 AM,57,17,49,0.0
4240,2019-09-13,8:53 AM,57,14,49,0.0
4241,2019-09-13,9:03 AM,59,14,49,0.0
4242,2019-09-13,9:53 AM,58,20,48,0.0
4243,2019-09-13,10:07 AM,56,23,48,0.0
4244,2019-09-13,10:25 AM,59,16,49,0.0
4245,2019-09-13,10:53 AM,58,16,48,0.0
4246,2019-09-13,11:53 AM,58,18,49,0.0
4247,2019-09-13,12:53 PM,60,18,49,0.0
4248,2019-09-13,1:22 PM,60,21,48,0.0
4249,2019-09-13,1:53 PM,59,21,49,0.0
4250,2019-09-13,2:50 PM,61,17,48,0.0
4251,2019-09-13,2:53 PM,60,14,49,0.0
4252,2019-09-13,3:53 PM,60,15,49,0.0
4253,2019-09-13,4:00 PM,60,16,49,0.0
4254,2019-09-13,4:23 PM,60,12,49,0.0
4255,2019-09-13,4:30 PM,60,13,50,0.0
4256,2019-09-13,4:53 PM,61,16,49,0.0
4257,2019-09-13,5:25 PM,60,14,50,0.0
4258,2019-09-13,5:53 PM,60,10,49,0.0
4259,2019-09-13,6:53 PM,59,5,50,0.0
4260,2019-09-13,7:53 PM,59,7,50,0.0
4261,2019-09-13,8:53 PM,59,8,51,0.0
4262,2019-09-13,9:53 PM,58,6,51,0.0
4263,2019-09-13,10:53 PM,57,5,51,0.0
4264,2019-09-14,11:53 PM,56,5,51,0.0
4265,2019-09-14,12:53 AM,55,5,51,0.0
4266,2019-09-14,1:53 AM,54,8,50,0.0
4267,2019-09-14,2:53 AM,53,6,50,0.0
4268,2019-09-14,3:53 AM,52,5,49,0.0
4269,2019-09-14,4:53 AM,52,0,49,0.0
4270,2019-09-14,5:53 AM,52,0,48,0.0
4271,2019-09-14,6:53 AM,53,6,50,0.0
4272,2019-09-14,7:53 AM,57,5,51,0.0
4273,2019-09-14,8:53 AM,61,6,53,0.0
4274,2019-09-14,9:53 AM,65,7,55,0.0
4275,2019-09-14,10:53 AM,68,13,57,0.0
4276,2019-09-14,11:53 AM,69,13,58,0.0
4277,2019-09-14,12:53 PM,71,8,60,0.0
4278,2019-09-14,1:53 PM,74,10,60,0.0
4279,2019-09-14,2:53 PM,75,12,61,0.0
4280,2019-09-14,3:53 PM,73,10,62,0.0
4281,2019-09-14,4:53 PM,71,10,62,0.0
4282,2019-09-14,5:53 PM,71,7,62,0.0
4283,2019-09-14,6:53 PM,70,10,62,0.0
4284,2019-09-14,7:53 PM,70,9,62,0.0
4285,2019-09-14,8:53 PM,67,5,62,0.0
4286,2019-09-14,9:53 PM,67,0,62,0.0
4287,2019-09-14,10:53 PM,66,3,62,0.0
4288,2019-09-15,11:16 PM,66,5,62,0.0
4289,2019-09-15,11:53 PM,66,5,62,0.0
4290,2019-09-15,12:41 AM,65,5,62,0.0
4291,2019-09-15,12:53 AM,65,5,62,0.0
4292,2019-09-15,1:53 AM,65,3,62,0.0
4293,2019-09-15,2:03 AM,64,3,61,0.0
4294,2019-09-15,2:53 AM,63,0,61,0.0
4295,2019-09-15,3:53 AM,63,3,61,0.0
4296,2019-09-15,4:53 AM,62,0,60,0.0
4297,2019-09-15,5:21 AM,62,3,60,0.0
4298,2019-09-15,5:28 AM,62,5,60,0.0
4299,2019-09-15,5:53 AM,62,0,60,0.0
4300,2019-09-15,6:53 AM,63,0,60,0.0
4301,2019-09-15,7:53 AM,66,3,61,0.0
4302,2019-09-15,8:53 AM,69,5,64,0.0
4303,2019-09-15,9:43 AM,72,0,64,0.0
4304,2019-09-15,9:53 AM,72,3,65,0.0
4305,2019-09-15,10:26 AM,73,0,66,0.0
4306,2019-09-15,10:53 AM,74,5,66,0.0
4307,2019-09-15,11:53 AM,75,6,66,0.0
4308,2019-09-15,12:53 PM,79,5,65,0.0
4309,2019-09-15,1:53 PM,80,7,62,0.0
4310,2019-09-15,2:53 PM,81,6,63,0.0
4311,2019-09-15,3:53 PM,82,7,61,0.0
4312,2019-09-15,4:53 PM,82,8,62,0.0
4313,2019-09-15,5:53 PM,80,6,63,0.0
4314,2019-09-15,6:53 PM,79,3,63,0.0
4315,2019-09-15,7:53 PM,76,5,64,0.0
4316,2019-09-15,8:53 PM,72,5,64,0.0
4317,2019-09-15,9:53 PM,70,6,64,0.0
4318,2019-09-15,10:53 PM,69,7,64,0.0
4319,2019-09-16,11:53 PM,68,6,63,0.0
4320,2019-09-16,12:53 AM,67,5,63,0.0
4321,2019-09-16,1:53 AM,66,5,62,0.0
4322,2019-09-16,2:53 AM,65,7,61,0.0
4323,2019-09-16,3:53 AM,64,5,60,0.0
4324,2019-09-16,4:53 AM,63,8,60,0.0
4325,2019-09-16,5:53 AM,63,8,59,0.0
4326,2019-09-16,6:53 AM,65,5,61,0.0
4327,2019-09-16,7:53 AM,70,9,60,0.0
4328,2019-09-16,8:53 AM,73,9,61,0.0
4329,2019-09-16,9:53 AM,78,10,60,0.0
4330,2019-09-16,10:53 AM,81,12,61,0.0
4331,2019-09-16,11:53 AM,83,9,63,0.0
4332,2019-09-16,12:53 PM,86,14,63,0.0
4333,2019-09-16,1:53 PM,86,15,63,0.0
4334,2019-09-16,2:53 PM,87,15,65,0.0
4335,2019-09-16,3:53 PM,85,12,64,0.0
4336,2019-09-16,4:53 PM,82,9,65,0.0
4337,2019-09-16,5:53 PM,80,6,64,0.0
4338,2019-09-16,6:53 PM,79,8,64,0.0
4339,2019-09-16,7:53 PM,78,7,65,0.0
4340,2019-09-16,8:53 PM,78,12,65,0.0
4341,2019-09-16,9:53 PM,77,14,66,0.0
4342,2019-09-16,10:53 PM,77,10,66,0.0
4343,2019-09-17,11:53 PM,75,9,66,0.0
4344,2019-09-17,12:53 AM,74,7,66,0.0
4345,2019-09-17,1:53 AM,73,6,65,0.0
4346,2019-09-17,2:53 AM,72,7,65,0.0
4347,2019-09-17,3:53 AM,71,6,65,0.0
4348,2019-09-17,4:53 AM,71,7,65,0.0
4349,2019-09-17,5:53 AM,71,7,64,0.0
4350,2019-09-17,6:53 AM,71,8,64,0.0
4351,2019-09-17,7:53 AM,72,15,65,0.0
4352,2019-09-17,8:53 AM,75,12,66,0.0
4353,2019-09-17,9:53 AM,78,12,67,0.0
4354,2019-09-17,10:53 AM,82,14,68,0.0
4355,2019-09-17,11:53 AM,83,14,68,0.0
4356,2019-09-17,12:53 PM,85,21,68,0.0
4357,2019-09-17,1:53 PM,86,17,69,0.0
4358,2019-09-17,2:53 PM,88,15,70,0.0
4359,2019-09-17,3:53 PM,88,17,68,0.0
4360,2019-09-17,4:53 PM,86,14,69,0.0
4361,2019-09-17,5:53 PM,83,14,70,0.0
4362,2019-09-17,6:53 PM,81,13,69,0.0
4363,2019-09-17,7:53 PM,80,15,69,0.0
4364,2019-09-17,8:53 PM,78,18,68,0.0
4365,2019-09-17,9:53 PM,76,15,67,0.0
4366,2019-09-17,10:53 PM,74,14,66,0.0
4367,2019-09-18,11:53 PM,73,12,66,0.0
4368,2019-09-18,12:53 AM,72,14,66,0.0
4369,2019-09-18,1:53 AM,72,14,67,0.0
4370,2019-09-18,2:53 AM,72,15,67,0.0
4371,2019-09-18,3:53 AM,73,12,67,0.0
4372,2019-09-18,4:53 AM,74,9,68,0.0
4373,2019-09-18,5:17 AM,74,13,68,0.0
4374,2019-09-18,5:53 AM,72,10,69,0.1
4375,2019-09-18,6:00 AM,73,14,69,0.0
4376,2019-09-18,6:05 AM,73,12,69,0.0
4377,2019-09-18,6:25 AM,72,8,68,0.1
4378,2019-09-18,6:41 AM,73,7,68,0.1
4379,2019-09-18,6:53 AM,73,9,68,0.1
4380,2019-09-18,7:19 AM,72,9,68,0.0
4381,2019-09-18,7:53 AM,72,12,66,0.0
4382,2019-09-18,8:12 AM,72,17,65,0.0
4383,2019-09-18,8:53 AM,71,18,64,0.0
4384,2019-09-18,9:53 AM,72,20,65,0.0
4385,2019-09-18,10:53 AM,73,18,64,0.0
4386,2019-09-18,11:53 AM,77,17,65,0.0
4387,2019-09-18,12:53 PM,80,17,66,0.0
4388,2019-09-18,1:53 PM,81,18,67,0.0
4389,2019-09-18,2:53 PM,81,21,68,0.0
4390,2019-09-18,3:53 PM,82,15,68,0.0
4391,2019-09-18,4:53 PM,81,12,69,0.0
4392,2019-09-18,5:53 PM,80,9,69,0.0
4393,2019-09-18,6:53 PM,79,9,70,0.0
4394,2019-09-18,7:53 PM,77,5,70,0.0
4395,2019-09-18,8:53 PM,76,7,69,0.0
4396,2019-09-18,9:53 PM,74,0,67,0.0
4397,2019-09-18,10:53 PM,72,3,62,0.0
4398,2019-09-19,11:53 PM,70,6,63,0.0
4399,2019-09-19,12:53 AM,67,3,63,0.0
4400,2019-09-19,1:53 AM,67,3,63,0.0
4401,2019-09-19,2:53 AM,67,0,62,0.0
4402,2019-09-19,3:53 AM,65,0,62,0.0
4403,2019-09-19,4:53 AM,66,0,63,0.0
4404,2019-09-19,5:32 AM,65,3,62,0.0
4405,2019-09-19,5:53 AM,66,5,63,0.0
4406,2019-09-19,6:53 AM,66,3,62,0.0
4407,2019-09-19,7:53 AM,68,3,62,0.0
4408,2019-09-19,8:53 AM,72,3,62,0.0
4409,2019-09-19,9:53 AM,77,5,63,0.0
4410,2019-09-19,10:53 AM,78,0,63,0.0
4411,2019-09-19,11:53 AM,80,0,62,0.0
4412,2019-09-19,12:53 PM,81,6,61,0.0
4413,2019-09-19,1:53 PM,82,3,61,0.0
4414,2019-09-19,2:53 PM,82,3,60,0.0
4415,2019-09-19,3:53 PM,83,0,60,0.0
4416,2019-09-19,4:53 PM,82,5,62,0.0
4417,2019-09-19,5:53 PM,79,7,65,0.0
4418,2019-09-19,6:53 PM,77,7,65,0.0
4419,2019-09-19,7:53 PM,77,6,65,0.0
4420,2019-09-19,8:53 PM,73,9,67,0.0
4421,2019-09-19,9:53 PM,73,7,67,0.0
4422,2019-09-19,10:53 PM,72,8,67,0.0
4423,2019-09-20,11:53 PM,70,0,67,0.0
4424,2019-09-20,12:53 AM,70,6,67,0.0
4425,2019-09-20,1:53 AM,68,6,66,0.0
4426,2019-09-20,2:53 AM,68,6,66,0.0
4427,2019-09-20,3:53 AM,67,6,65,0.0
4428,2019-09-20,4:53 AM,67,3,65,0.0
4429,2019-09-20,5:23 AM,67,9,65,0.0
4430,2019-09-20,5:53 AM,67,7,65,0.0
4431,2019-09-20,6:53 AM,68,8,65,0.0
4432,2019-09-20,7:06 AM,68,8,66,0.0
4433,2019-09-20,7:13 AM,68,12,66,0.0
4434,2019-09-20,7:41 AM,69,7,66,0.0
4435,2019-09-20,7:53 AM,69,7,66,0.0
4436,2019-09-20,8:21 AM,71,10,66,0.0
4437,2019-09-20,8:53 AM,71,12,67,0.0
4438,2019-09-20,9:44 AM,75,12,68,0.0
4439,2019-09-20,9:53 AM,75,14,68,0.0
4440,2019-09-20,10:53 AM,78,10,69,0.0
4441,2019-09-20,11:53 AM,82,12,68,0.0
4442,2019-09-20,12:53 PM,84,15,69,0.0
4443,2019-09-20,1:53 PM,84,13,70,0.0
4444,2019-09-20,2:53 PM,84,9,72,0.0
4445,2019-09-20,3:53 PM,84,14,72,0.0
4446,2019-09-20,4:53 PM,83,14,72,0.0
4447,2019-09-20,5:53 PM,81,13,72,0.0
4448,2019-09-20,6:53 PM,80,10,71,0.0
4449,2019-09-20,7:53 PM,79,14,70,0.0
4450,2019-09-20,8:53 PM,77,12,69,0.0
4451,2019-09-20,9:53 PM,76,12,68,0.0
4452,2019-09-20,10:53 PM,75,10,67,0.0
4453,2019-09-21,11:53 PM,74,8,67,0.0
4454,2019-09-21,12:53 AM,74,9,67,0.0
4455,2019-09-21,1:53 AM,74,10,67,0.0
4456,2019-09-21,2:53 AM,73,10,67,0.0
4457,2019-09-21,3:53 AM,72,9,68,0.1
4458,2019-09-21,4:10 AM,71,9,69,0.0
4459,2019-09-21,4:53 AM,71,10,69,0.0
4460,2019-09-21,5:44 AM,71,10,69,0.0
4461,2019-09-21,5:53 AM,71,10,69,0.0
4462,2019-09-21,6:33 AM,72,10,69,0.0
4463,2019-09-21,6:53 AM,72,9,69,0.0
4464,2019-09-21,7:02 AM,72,10,69,0.0
4465,2019-09-21,7:48 AM,73,14,70,0.0
4466,2019-09-21,7:53 AM,73,13,69,0.0
4467,2019-09-21,8:06 AM,73,15,69,0.0
4468,2019-09-21,8:53 AM,74,12,68,0.0
4469,2019-09-21,9:18 AM,74,16,68,0.0
4470,2019-09-21,9:43 AM,75,15,69,0.0
4471,2019-09-21,9:53 AM,75,14,69,0.0
4472,2019-09-21,10:53 AM,76,20,69,0.0
4473,2019-09-21,11:53 AM,76,16,69,0.0
4474,2019-09-21,12:53 PM,76,14,70,0.0
4475,2019-09-21,1:06 PM,76,12,70,0.0
4476,2019-09-21,1:53 PM,78,12,70,0.0
4477,2019-09-21,2:35 PM,80,13,70,0.0
4478,2019-09-21,2:53 PM,81,13,69,0.0
4479,2019-09-21,3:53 PM,80,16,69,0.0
4480,2019-09-21,4:53 PM,81,14,69,0.0
4481,2019-09-21,5:53 PM,79,10,69,0.0
4482,2019-09-21,6:53 PM,78,9,69,0.0
4483,2019-09-21,7:53 PM,78,9,69,0.0
4484,2019-09-21,8:53 PM,76,9,69,0.0
4485,2019-09-21,9:53 PM,75,8,66,0.0
4486,2019-09-21,10:53 PM,71,9,59,0.0
4487,2019-09-22,11:53 PM,69,5,58,0.0
4488,2019-09-22,12:53 AM,68,5,57,0.0
4489,2019-09-22,1:53 AM,66,6,56,0.0
4490,2019-09-22,2:53 AM,65,6,57,0.0
4491,2019-09-22,3:53 AM,64,6,57,0.0
4492,2019-09-22,4:53 AM,64,5,56,0.0
4493,2019-09-22,5:53 AM,63,6,56,0.0
4494,2019-09-22,6:53 AM,61,5,56,0.0
4495,2019-09-22,7:53 AM,65,9,57,0.0
4496,2019-09-22,8:45 AM,64,9,57,0.0
4497,2019-09-22,8:53 AM,65,10,57,0.0
4498,2019-09-22,9:53 AM,64,9,57,0.0
4499,2019-09-22,10:53 AM,64,8,56,0.0
4500,2019-09-22,11:03 AM,65,9,57,0.0
4501,2019-09-22,11:53 AM,66,6,55,0.0
4502,2019-09-22,12:39 PM,68,10,55,0.0
4503,2019-09-22,12:53 PM,68,14,54,0.0
4504,2019-09-22,1:53 PM,65,13,51,0.0
4505,2019-09-22,2:53 PM,62,7,54,0.0
4506,2019-09-22,3:53 PM,62,8,54,0.0
4507,2019-09-22,4:53 PM,61,6,54,0.0
4508,2019-09-22,5:53 PM,61,5,54,0.0
4509,2019-09-22,6:53 PM,60,5,53,0.0
4510,2019-09-22,7:53 PM,59,5,54,0.0
4511,2019-09-22,8:53 PM,58,5,54,0.0
4512,2019-09-22,9:53 PM,58,3,54,0.0
4513,2019-09-22,10:53 PM,58,5,53,0.0
4514,2019-09-23,11:53 PM,58,5,53,0.0
4515,2019-09-23,12:53 AM,56,5,52,0.0
4516,2019-09-23,1:53 AM,56,6,52,0.0
4517,2019-09-23,2:53 AM,56,6,51,0.0
4518,2019-09-23,3:53 AM,56,0,51,0.0
4519,2019-09-23,4:53 AM,54,6,50,0.0
4520,2019-09-23,5:53 AM,54,5,50,0.0
4521,2019-09-23,6:53 AM,55,5,50,0.0
4522,2019-09-23,7:53 AM,58,6,50,0.0
4523,2019-09-23,8:53 AM,62,7,51,0.0
4524,2019-09-23,9:53 AM,66,5,53,0.0
4525,2019-09-23,10:53 AM,71,8,51,0.0
4526,2019-09-23,11:53 AM,73,10,51,0.0
4527,2019-09-23,12:53 PM,75,10,51,0.0
4528,2019-09-23,1:53 PM,75,13,47,0.0
4529,2019-09-23,2:53 PM,75,13,46,0.0
4530,2019-09-23,3:53 PM,75,8,49,0.0
4531,2019-09-23,4:53 PM,75,7,46,0.0
4532,2019-09-23,5:53 PM,73,6,47,0.0
4533,2019-09-23,6:53 PM,71,5,49,0.0
4534,2019-09-23,7:53 PM,69,5,50,0.0
4535,2019-09-23,8:53 PM,64,5,51,0.0
4536,2019-09-23,9:53 PM,65,3,50,0.0
4537,2019-09-23,10:53 PM,62,5,51,0.0
4538,2019-09-24,11:53 PM,60,6,51,0.0
4539,2019-09-24,12:53 AM,60,5,51,0.0
4540,2019-09-24,1:53 AM,59,6,52,0.0
4541,2019-09-24,2:53 AM,58,7,51,0.0
4542,2019-09-24,3:53 AM,57,6,51,0.0
4543,2019-09-24,4:53 AM,57,6,52,0.0
4544,2019-09-24,5:53 AM,57,7,52,0.0
4545,2019-09-24,6:53 AM,59,7,54,0.0
4546,2019-09-24,7:53 AM,62,6,57,0.0
4547,2019-09-24,8:53 AM,69,8,59,0.0
4548,2019-09-24,9:53 AM,72,9,59,0.0
4549,2019-09-24,10:53 AM,75,10,60,0.0
4550,2019-09-24,11:53 AM,77,5,61,0.0
4551,2019-09-24,12:53 PM,78,3,62,0.0
